Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,home_team_substitution_why,referee,venue,capacity,attendance
England,premier-league,Brighton,Tottenham,3,2,2024/2025,06.10,18:30,0 - 2,3 - 0,"[""48'"", ""58'"", ""66'""]","['1 - 2', '2 - 2', '3 - 2']","['Minteh Y.', 'Rutter G.', 'Welbeck D.']","['-', '(Mitoma K.)', '-']","[""23'"", ""37'""]","['0 - 1', '0 - 2']","['Johnson B.', 'Maddison J.']","['(Solanke D.)', '(Werner T.)']","[""34'"", ""80'""]","['Igor', 'Verbruggen B.']","['(Roughing)', '(Unsportsmanlike conduct)']","[""67'"", ""69'""]","['Udogie D.', 'Kulusevski D.']","['(Tripping)', '(Tripping)']",[],[],[],[],[],[],"[""9'"", ""46'"", ""74'"", ""74'"", ""87'""]","['Igor', 'Estupinan P.', 'Enciso J.', 'Wieffer M.', 'Gruda B.']","['Webster A.', 'Kadioglu F.', 'Rutter G.', 'Baleba C.', 'Minteh Y.']","['(Injury)', '-', '-', '-', '-']","[""79'"", ""79'"", ""85'""]","['Bissouma Y.', 'Sarr P. M.', 'Moore M.']","['Bentancur R.', 'Werner T.', 'Maddison J.']","['-', '-', '-']",Coote D.  (Eng),Amex Stadium  (Brighton),31 876,31 487
England,premier-league,Aston Villa,Manchester Utd,0,0,2024/2025,06.10,16:00,0 - 0,0 - 0,[   ],[],[],[],[],[],[],[],"[""90+4'""]",['Barkley R.'],['(Foul)'],"[""3'"", ""36'"", ""41'"", ""59'"", ""87'""]","['Eriksen C.', 'Maguire H.', 'Mainoo K.', 'Rashford M.', 'Lindelof V.']","['(Holding)', '(Roughing)', '(Tripping)', '(Tripping)', '(Tripping)']",[],[],[],[],[],[],"[""12'"", ""63'"", ""85'""]","['Diego Carlos', 'Duran J.', 'Maatsen I.']","['Konsa E.', 'Bailey L.', 'Digne L.']","['(Injury)', '-', '-']","[""46'"", ""46'"", ""64'"", ""64'"", ""85'""]","['de Ligt M.', 'Lindelof V.', 'Zirkzee J.', 'Antony', 'Casemiro']","['Maguire H.', 'Mazraoui N.', 'Hojlund R.', 'Rashford M.', 'Mainoo K.']","['-', '-', '-', '-', '-']",Jones R.  (Eng),Villa Park  (Birmingham),42 789,42 682
England,premier-league,Chelsea,Nottingham,1,1,2024/2025,06.10,16:00,0 - 0,1 - 1,"[""57'""]",['1 - 1'],['Madueke N.'],['(Palmer C.)'],"[""49'""]",['0 - 1'],['Wood Ch.'],['(Milenkovic N.)'],"[""21'"", ""75'"", ""89'"", ""89'"", ""90+8'"", ""90+12'""]","['Caicedo M.', 'Palmer C.', 'Cucurella M.', 'Colwill L.', 'Neto P.', 'Fofana W.']","['(Foul)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct, misses next match)', '(Unsportsmanlike conduct)', '(Tripping)', '(Foul, misses next match)']","[""36'"", ""74'"", ""89'"", ""90+5'""]","['Ward-Prowse J.', 'Espirito Santo N.', 'Williams N.', 'Sels M.']","['(Holding)', '(Not on pitch)', '(Unsportsmanlike conduct)', '(Delay of game)']",[],[],[],"[""78'""]",['Ward-Prowse J.'],['(Handling)'],"[""81'"", ""81'"", ""90'"", ""90'"", ""90+3'""]","['Nkunku C.', 'Joao Felix', 'Mudryk M.', 'Neto P.', 'Adarabioyo T.']","['Jackson N.', 'Fernandez E.', 'Sancho J.', 'Madueke N.', 'Colwill L.']","['-', '-', '-', '-', '-']","[""66'"", ""76'"", ""82'"", ""82'"", ""82'""]","['Jota Silva', 'Dominguez N.', 'Williams N.', 'Elanga A.', 'Morato']","['Anderson E.', 'Gibbs-White M.', 'Moreno A.', 'Wood Ch.', 'Hudson-Odoi C.']","['-', '(Injury)', '-', '-', '-']",Kavanagh C.  (Eng),Stamford Bridge  (London),40 341,39 501
England,premier-league,Everton,Newcastle,0,0,2024/2025,05.10,19:30,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""44'""]",['McNeil D.'],['(Holding)'],"[""84'"", ""90+3'""]","['Hall L.', 'Schar F.']","['(Holding)', '(Tripping)']",[],[],[],[],[],[],"[""57'"", ""68'""]","['Gueye I.', 'Iroegbunam T.']","['Mangala O.', 'Harrison J.']","['-', '-']","[""62'"", ""69'"", ""71'"", ""71'""]","['Almiron M.', 'Willock J.', 'Livramento V.', 'Longstaff S.']","['Barnes H.', 'Murphy J.', 'Trippier K.', 'Tonali S.']","['-', '-', '-', '-']",Pawson C.  (Eng),Goodison Park  (Liverpool),39 572,39 265
England,premier-league,Arsenal,Southampton,3,1,2024/2025,05.10,17:00,0 - 0,3 - 1,"[""58'"", ""68'"", ""88'""]","['1 - 1', '2 - 1', '3 - 1']","['Havertz K.', 'Martinelli G.', 'Saka B.']","['(Saka B.)', '(Saka B.)', '-']","[""55'""]",['0 - 1'],['Archer C.'],['(Fernandes M.)'],[],[],[],"[""23'"", ""34'"", ""38'""]","['Walker-Peters K.', 'Bednarek J.', 'Dibling T.']","['(Roughing)', '(Holding)', '(Holding)']",[],[],[],[],[],[],"[""60'"", ""60'"", ""61'"", ""84'"", ""90'""]","['Martinelli G.', 'Trossard L.', 'Merino M.', 'Tomiyasu T.', 'Kiwior J.']","['Sterling R.', 'Gabriel Jesus', 'Jorginho', 'Partey T.', 'Calafiori R.']","['-', '-', '-', '-', '-']","[""27'"", ""74'"", ""74'"", ""90'""]","['Archer C.', 'Armstrong A.', 'Onuachu P.', 'Taylor C.']","['Stewart R.', 'Fernandes M.', 'Manning R.', 'Sugawara Y.']","['(Injury)', '-', '-', '-']",Harrington T.  (Eng),Emirates Stadium  (London),60 704,60 307
England,premier-league,Brentford,Wolves,5,3,2024/2025,05.10,17:00,4 - 2,1 - 1,"[""2'"", ""20'"", ""28'"", ""45+2'"", ""90'""]","['1 - 0', '2 - 1', '3 - 2', '4 - 2', '5 - 2']","['Collins N.', 'Mbeumo B.', 'Norgaard C.', 'Pinnock E.', 'Carvalho F.']","['(Damsgaard M.)', '(Penalty)', '(Janelt V.)', '(Damsgaard M.)', '-']","[""4'"", ""26'"", ""90+3'""]","['1 - 1', '2 - 2', '5 - 3']","['Cunha M.', 'Larsen J. S.', 'Ait-Nouri R.']","['(Semedo N.)', '(Ait-Nouri R.)', '(Bellegarde J.)']","[""55'"", ""87'""]","['Ajer K.', 'Janelt V.']","['(Foul)', '(Holding)']","[""42'"", ""55'"", ""70'""]","['Dawson C.', 'Forbs C.', 'Semedo N.']","['(Delay of game)', '(Unsportsmanlike conduct)', '(Foul)']",[],[],[],[],[],[],"[""77'"", ""77'"", ""90+2'"", ""90+2'""]","['Carvalho F.', 'Yarmolyuk Y.', 'Konak Y. E.', 'Roerslev Rasmussen M.']","['Schade K.', 'Norgaard C.', 'Damsgaard M.', 'Ajer K.']","['-', '-', '-', '-']","[""57'"", ""68'"", ""77'""]","['Hwang Hee-Chan', 'Guedes G.', 'Bellegarde J.']","['Andre', 'Forbs C.', 'Gomes J.']","['-', '-', '-']",Madley A.  (Eng),Brentford Community Stadium  (London),17 250,16 960
England,premier-league,Leicester,Bournemouth,1,0,2024/2025,05.10,17:00,1 - 0,0 - 0,"[""16'""]",['1 - 0'],['Buonanotte F.'],['(Justin J.)'],[],[],[],[],"[""40'"", ""50'"", ""64'"", ""90+2'""]","['Ayew J.', 'Ndidi W.', 'Justin J.', 'Soumare B.']","['(Foul)', '(Tripping)', '(Foul)', '(Foul)']","[""84'""]",['Senesi M.'],['(Tripping)'],[],[],[],[],[],[],"[""74'"", ""82'"", ""82'"", ""88'""]","['Edouard O.', 'De Cordova-Reid B.', 'Fatawu I.', 'Soumare B.']","['Vardy J.', 'Buonanotte F.', 'Mavididi S.', 'Ayew J.']","['-', '-', '-', '-']","[""46'"", ""63'"", ""63'"", ""74'"", ""81'""]","['Ouattara Da.', 'Scott A.', 'Sinisterra L.', 'Unal E.', 'Brooks D.']","['Kluivert J.', 'Smith A.', 'Kerkez M.', 'Christie R.', 'Evanilson']","['-', '-', '-', '-', '-']",Bond D.  (Eng),King Power Stadium  (Leicester),32 261,31 706
England,premier-league,Manchester City,Fulham,3,2,2024/2025,05.10,17:00,1 - 1,2 - 1,"[""32'"", ""47'"", ""82'""]","['1 - 1', '2 - 1', '3 - 1']","['Kovacic M.', 'Kovacic M.', 'Doku J.']","['-', '(Silva B.)', '(Lewis R.)']","[""26'"", ""88'""]","['0 - 1', '3 - 2']","['Pereira A.', 'Rodrigo Muniz']","['(Jimenez R.)', '(Nelson R.)']","[""90+3'"", ""90+5'""]","['Ederson', 'Silva B.']","['(Foul)', '(Foul)']","[""64'""]",['Bassey C.'],['(Foul)'],[],[],[],[],[],[],"[""62'"", ""62'"", ""78'"", ""89'""]","['Walker K.', 'Doku J.', 'Stones J.', 'Nunes M.']","['Akanji M.', 'Grealish J.', 'Foden P.', 'Gundogan I.']","['-', '-', '-', '-']","[""65'"", ""65'"", ""77'"", ""77'"", ""77'""]","['Smith Rowe E.', 'Cairney T.', 'Castagne T.', 'Nelson R.', 'Rodrigo Muniz']","['Pereira A.', 'Berge S.', 'Tete K.', 'Iwobi A.', 'Jimenez R.']","['-', '-', '-', '-', '-']",Bankes P.  (Eng),Etihad Stadium  (Manchester),55 097,55 017
England,premier-league,West Ham,Ipswich,4,1,2024/2025,05.10,17:00,2 - 1,2 - 0,"[""1'"", ""44'"", ""49'"", ""69'""]","['1 - 0', '2 - 1', '3 - 1', '4 - 1']","['Antonio M.', 'Kudus M.', 'Bowen J.', 'Paqueta L.']","['(Bowen J.)', '-', '-', '-']","[""6'""]",['1 - 1'],['Delap L.'],['-'],[],[],[],"[""31'""]",['Clarke J.'],['(Tripping)'],[],[],[],[],[],[],"[""70'"", ""70'"", ""83'"", ""83'"", ""86'""]","['Soler C.', 'Alvarez E.', 'Cresswell A.', 'Summerville C.', 'Luis Guilherme']","['Antonio M.', 'Rodriguez G.', 'Emerson', 'Paqueta L.', 'Kudus M.']","['-', '-', '-', '-', '-']","[""73'"", ""73'"", ""74'"", ""83'"", ""83'""]","['Szmodics S.', 'Ogbene C.', 'Taylor J.', 'Hirst G.', 'Chaplin C.']","['Clarke J.', 'Burns W.', 'Phillips K.', 'Delap L.', 'Hutchinson O.']","['-', '-', '-', '-', '-']",Taylor A.  (Eng),London Stadium  (London),62 500,62 467
England,premier-league,Crystal Palace,Liverpool,0,1,2024/2025,05.10,14:30,0 - 1,0 - 0,[],[],[],[],"[""9'""]",['0 - 1'],['Diogo Jota'],['(Gakpo C.)'],"[""71'"", ""73'"", ""74'"", ""76'""]","['Lerma J.', 'Hughes W.', 'Sarr I.', 'Nketiah E.']","['(Roughing)', '(Tripping)', '(Foul)', '(Holding)']","[""31'"", ""43'""]","['Gakpo C.', 'Mac Allister A.']","['(Roughing)', '(Holding)']",[],[],[],[],[],[],"[""17'"", ""60'"", ""60'"", ""88'""]","['Clyne N.', 'Mateta J.', 'Hughes W.', 'Kamada D.']","['Munoz D.', 'Mitchell T.', 'Wharton A.', 'Chalobah T.']","['(Injury)', '-', '-', '-']","[""46'"", ""73'"", ""79'"", ""79'"", ""89'""]","['Szoboszlai D.', 'Diaz L.', 'Jaros V.', 'Robertson A.', 'Endo W.']","['Mac Allister A.', 'Salah M.', 'Alisson', 'Tsimikas K.', 'Jones C.']","['-', '-', '(Injury)', '-', '-']",Hooper S.  (Eng),Selhurst Park  (London),25 486,25 185
England,premier-league,Bournemouth,Southampton,3,1,2024/2025,30.09,22:00,3 - 0,0 - 1,"[""17'"", ""32'"", ""39'""]","['1 - 0', '2 - 0', '3 - 0']","['Evanilson', 'Ouattara Da.', 'Semenyo A.']","['(Tavernier M.)', '(Cook L.)', '(Cook L.)']","[""51'""]",['3 - 1'],['Harwood-Bellis T.'],['-'],"[""45+1'"", ""50'""]","['Tavernier M.', 'Kerkez M.']","['(Unsportsmanlike conduct)', '(Tripping)']","[""27'"", ""52'"", ""55'"", ""55'"", ""90+3'""]","['Fernandes M.', 'Sugawara Y.', 'Downes F.', 'Dibling T.', 'Lallana A.']","['(Roughing)', '(Tripping)', '(Holding)', '(Holding)', '(Foul)']",[],[],[],[],[],[],"[""61'"", ""76'"", ""76'"", ""89'""]","['Kluivert J.', 'Scott A.', 'Unal E.', 'Sinisterra L.']","['Ouattara Da.', 'Tavernier M.', 'Evanilson', 'Semenyo A.']","['-', '-', '-', '-']","[""46'"", ""46'"", ""46'"", ""70'"", ""76'""]","['Stewart R.', 'Aribo J.', 'Brereton Diaz B.', 'Lallana A.', 'Archer C.']","['Ugochukwu L.', 'Fraser R.', 'Cornet M.', 'Fernandes M.', 'Dibling T.']","['-', '-', '-', '-', '-']",Oliver M.  (Eng),Vitality Stadium  (Bournemouth),11 307,11 243
England,premier-league,Manchester Utd,Tottenham,0,3,2024/2025,29.09,18:30,0 - 1,0 - 2,[],[],[],[],"[""3'"", ""47'"", ""77'""]","['0 - 1', '0 - 2', '0 - 3']","['Johnson B.', 'Kulusevski D.', 'Solanke D.']","['(van de Ven M.)', '-', '(Sarr P. M.)']","[""34'"", ""39'"", ""45+4'"", ""55'"", ""65'""]","['Mazraoui N.', 'Dalot D.', 'Mount M.', 'Martinez Li.', 'Ugarte M.']","['(Tripping)', '(Holding)', '(Roughing)', '(Tripping)', '(Roughing)']","[""45+1'"", ""54'"", ""73'""]","['Johnson B.', 'Spence D.', 'Porro P.']","['(Foul)', '(Foul)', '(Roughing)']","[""42'""]",['Fernandes B.'],['(Tripping)'],[],[],[],"[""45'"", ""46'"", ""73'"", ""73'"", ""85'""]","['Mount M.', 'Casemiro', 'Eriksen C.', 'Hojlund R.', 'Diallo A.']","['Mainoo K.', 'Zirkzee J.', 'Ugarte M.', 'Rashford M.', 'Mount M.']","['-', '-', '-', '-', '-']","[""46'"", ""76'"", ""77'"", ""77'"", ""81'""]","['Spence D.', 'Moore M.', 'Sarr P. M.', 'Bergvall L.', 'Dragusin R.']","['Udogie D.', 'Johnson B.', 'Maddison J.', 'Werner T.', 'van de Ven M.']","['-', '-', '-', '-', '-']",Kavanagh C.  (Eng),Old Trafford  (Manchester),75 635,73 587
England,premier-league,Ipswich,Aston Villa,2,2,2024/2025,29.09,16:00,1 - 2,1 - 0,"[""8'"", ""72'""]","['1 - 0', '2 - 2']","['Delap L.', 'Delap L.']","['(Clarke J.)', '(Hutchinson O.)']","[""15'"", ""32'""]","['1 - 1', '1 - 2']","['Rogers M.', 'Watkins O.']","['(Watkins O.)', '(Bailey L.)']","[""45+2'"", ""45+3'"", ""54'"", ""74'""]","['Morsy S.', 'Delap L.', 'Tuanzebe A.', 'Greaves J.']","['(Holding)', '(Unsportsmanlike conduct)', '(Tripping)', '(Roughing)']","[""46'""]",['Digne L.'],['(Delay of game)'],[],[],[],[],[],[],"[""69'"", ""69'"", ""90+1'"", ""90+1'"", ""90+1'""]","['Taylor J.', 'Burns W.', 'Hirst G.', 'Luongo M.', 'Szmodics S.']","['Phillips K.', 'Ogbene C.', 'Delap L.', 'Morsy S.', 'Clarke J.']","['-', '-', '-', '-', '-']","[""64'"", ""64'"", ""84'"", ""84'"", ""84'""]","['Duran J.', 'Philogene J.', 'Maatsen I.', 'Buendia E.', 'Barkley R.']","['Rogers M.', 'Bailey L.', 'Digne L.', 'Watkins O.', 'Tielemans Y.']","['-', '-', '-', '-', '-']",Attwell S.  (Eng),Portman Road  (Ipswich),29 673,29 943
England,premier-league,Wolves,Liverpool,1,2,2024/2025,28.09,19:30,0 - 1,1 - 1,"[""56'""]",['1 - 1'],['Ait-Nouri R.'],['-'],"[""45+2'"", ""61'""]","['0 - 1', '1 - 2']","['Konate I.', 'Salah M.']","['(Diogo Jota)', '(Penalty)']","[""30'"", ""87'""]","['Andre', 'Forbs C.']","['(Tripping)', '(Roughing)']","[""6'"", ""36'"", ""63'""]","['Alexander-Arnold T.', 'Diogo Jota', 'Konate I.']","['(Delay of game)', '(Roughing)', '(Tripping)']",[],[],[],[],[],[],"[""52'"", ""68'"", ""77'""]","['Forbs C.', 'Hwang Hee-Chan', 'Doyle T.']","['Bellegarde J.', 'Larsen J. S.', 'Bueno S.']","['-', '-', '-']","[""73'"", ""73'"", ""89'""]","['Gakpo C.', 'Jones C.', 'Gomez J.']","['Diaz L.', 'Szoboszlai D.', 'Robertson A.']","['-', '-', '-']",Taylor A.  (Eng),Molineux Stadium  (Wolverhampton),31 750,31 413
England,premier-league,Arsenal,Leicester,4,2,2024/2025,28.09,17:00,2 - 0,2 - 2,"[""20'"", ""45+1'"", ""90+4'"", ""90+9'""]","['1 - 0', '2 - 0', '3 - 2', '4 - 2']","['Martinelli G.', 'Trossard L.', 'Ndidi W.', 'Havertz K.']","['(Timber J.)', '(Martinelli G.)', '(Own goal)', '-']","[""47'"", ""63'""]","['2 - 1', '2 - 2']","['Justin J.', 'Justin J.']","['(Buonanotte F.)', '(Ndidi W.)']","[""46'"", ""49'""]","['Saliba W.', 'Calafiori R.']","['(Tripping)', '(Holding)']","[""21'"", ""21'"", ""31'"", ""50'"", ""70'""]","['Vardy J.', 'Cooper S.', 'Ndidi W.', 'Skipp O.', 'Buonanotte F.']","['(Unsportsmanlike conduct)', '(Not on pitch)', '(Foul)', '(Holding)', '(Unsportsmanlike conduct)']",[],[],[],[],[],[],"[""74'"", ""85'"", ""90+8'""]","['Sterling R.', 'Nwaneri E.', 'Gabriel Jesus']","['Martinelli G.', 'Partey T.', 'Trossard L.']","['-', '-', '-']","[""85'"", ""90+1'"", ""90+1'"", ""90+8'"", ""90+8'""]","['Ayew J.', 'El Khannouss B.', 'De Cordova-Reid B.', 'Edouard O.', 'Fatawu I.']","['Buonanotte F.', 'Skipp O.', 'Mavididi S.', 'Ndidi W.', 'Okoli C.']","['-', '-', '(Injury)', '-', '-']",Barrott S.  (Eng),Emirates Stadium  (London),60 704,60 323
England,premier-league,Brentford,West Ham,1,1,2024/2025,28.09,17:00,1 - 0,0 - 1,"[""1'""]",['1 - 0'],['Mbeumo B.'],['(Carvalho F.)'],"[""54'""]",['1 - 1'],['Soucek T.'],['(Antonio M.)'],"[""67'"", ""87'""]","['Yarmolyuk Y.', 'Lewis-Potter K.']","['(Foul)', '(Delay of game)']","[""14'"", ""90+3'"", ""90+8'""]","['Emerson', 'Kilman M.', 'Irving A.']","['(Roughing)', '(Holding)', '(Foul)']",[],[],[],[],[],[],"[""60'"", ""85'""]","['Yarmolyuk Y.', 'Konak Y. E.']","['Schade K.', 'Carvalho F.']","['-', '-']","[""46'"", ""46'"", ""75'"", ""76'"", ""90+2'""]","['Mavropanos K.', 'Soler C.', 'Ings D.', 'Summerville C.', 'Irving A.']","['Emerson', 'Kudus M.', 'Antonio M.', 'Paqueta L.', 'Bowen J.']","['-', '-', '-', '-', '-']",Hooper S.  (Eng),Brentford Community Stadium  (London),17 250,17 050
England,premier-league,Chelsea,Brighton,4,2,2024/2025,28.09,17:00,4 - 2,0 - 0,"[""21'"", ""28'"", ""31'"", ""41'""]","['1 - 1', '2 - 1', '3 - 1', '4 - 2']","['Palmer C.', 'Palmer C.', 'Palmer C.', 'Palmer C.']","['(Jackson N.)', '(Penalty)', '-', '(Sancho J.)']","[""7'"", ""34'""]","['0 - 1', '3 - 2']","['Rutter G.', 'Baleba C.']","['(Baleba C.)', '-']","[""29'"", ""33'"", ""78'""]","['Fernandez E.', 'Cucurella M.', 'Fofana W.']","['(Unsportsmanlike conduct)', '(Tripping)', '(Tripping)']","[""27'"", ""29'""]","['Dunk L.', 'Estupinan P.']","['(Unsportsmanlike conduct)', '(Holding)']",[],[],[],[],[],[],"[""63'"", ""70'"", ""71'"", ""79'"", ""79'""]","['Neto P.', 'Veiga R.', 'Mudryk M.', 'Lavia R.', 'Nkunku C.']","['Madueke N.', 'Cucurella M.', 'Sancho J.', 'Fernandez E.', 'Jackson N.']","['-', '-', '-', '-', '-']","[""57'"", ""57'"", ""71'"", ""71'"", ""81'""]","['Ayari Y.', 'Igor', 'Minteh Y.', 'Enciso J.', 'Ferguson E.']","['Wieffer M.', 'Webster A.', 'Rutter G.', 'Kadioglu F.', 'Welbeck D.']","['-', '-', '-', '-', '-']",Bankes P.  (Eng),Stamford Bridge  (London),40 341,39 495
England,premier-league,Everton,Crystal Palace,2,1,2024/2025,28.09,17:00,0 - 1,2 - 0,"[""47'"", ""54'""]","['1 - 1', '2 - 1']","['McNeil D.', 'McNeil D.']","['(Young A.)', '-']","[""10'""]",['0 - 1'],['Guehi M.'],['(Lacroix M.)'],"[""84'"", ""90+3'""]","['Calvert-Lewin D.', 'Pickford J.']","['(Delay of game)', '(Delay of game)']",[],[],[],[],[],[],[],[],[],"[""46'"", ""83'"", ""83'""]","['Harrison J.', 'Gueye I.', 'Garner J.']","['Lindstrom J.', 'McNeil D.', 'Mangala O.']","['-', '-', '-']","[""62'"", ""73'"", ""89'""]","['Sarr I.', 'Schlupp J.', 'Hughes W.']","['Kamada D.', 'Nketiah E.', 'Wharton A.']","['-', '-', '-']",Madley A.  (Eng),Goodison Park  (Liverpool),39 572,38 954
England,premier-league,Nottingham,Fulham,0,1,2024/2025,28.09,17:00,0 - 0,0 - 1,[],[],[],[],"[""51'""]",['0 - 1'],['Jimenez R.'],['(Penalty)'],"[""31'"", ""50'""]","['Yates R.', 'Murillo']","['(Tripping)', '(Foul)']","[""54'"", ""58'"", ""84'"", ""90'""]","['Tete K.', 'Lukic S.', 'Leno B.', 'Reed H.']","['(Unsportsmanlike conduct)', '(Tripping)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']",[],[],[],[],[],[],"[""46'"", ""57'"", ""57'"", ""75'"", ""84'""]","['Elanga A.', 'Jota Silva', 'Hudson-Odoi C.', 'Sosa R.', 'Williams N.']","['Awoniyi T.', 'Anderson E.', 'Dominguez N.', 'Ward-Prowse J.', 'Moreno A.']","['-', '-', '-', '-', '-']","[""69'"", ""69'"", ""83'"", ""83'"", ""88'""]","['Nelson R.', 'Berge S.', 'Rodrigo Muniz', 'Reed H.', 'Diop I.']","['Traore A.', 'Pereira A.', 'Jimenez R.', 'Lukic S.', 'Smith Rowe E.']","['-', '-', '-', '-', '-']",Smith J.  (Eng),City Ground  (Nottingham),30 404,30 139
England,premier-league,Newcastle,Manchester City,1,1,2024/2025,28.09,14:30,0 - 1,1 - 0,"[""58'""]",['1 - 1'],['Gordon A.'],['(Penalty)'],"[""35'""]",['0 - 1'],['Gvardiol J.'],['(Grealish J.)'],"[""26'"", ""32'"", ""62'"", ""63'""]","['Schar F.', 'Guimaraes B.', 'Tonali S.', 'Joelinton']","['(Tripping)', '(Roughing)', '(Unsportsmanlike conduct)', '(Holding)']","[""56'"", ""60'"", ""62'"", ""90'""]","['Ederson', 'Kovacic M.', 'Grealish J.', 'Dias R.']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)', '(Tripping)']",[],[],[],[],[],[],"[""77'"", ""78'"", ""78'""]","['Willock J.', 'Longstaff S.', 'Livramento V.']","['Barnes H.', 'Tonali S.', 'Trippier K.']","['-', '-', '-']","[""66'"", ""81'"", ""81'""]","['Foden P.', 'Doku J.', 'Savinho']","['Gundogan I.', 'Grealish J.', 'Lewis R.']","['-', '-', '-']",Gillett J.  (Aus),St. James' Park  (Newcastle),52 305,52 248
England,premier-league,Manchester City,Arsenal,2,2,2024/2025,22.09,18:30,1 - 2,1 - 0,"[""9'"", ""90+8'""]","['1 - 0', '2 - 2']","['Haaland E.', 'Stones J.']","['(Savinho)', '-']","[""22'"", ""45+1'""]","['1 - 1', '1 - 2']","['Calafiori R.', 'Gabriel']","['(Martinelli G.)', '(Saka B.)']","[""23'"", ""45+1'"", ""90+1'""]","['Ederson', 'Dias R.', 'Silva B.']","['(Unsportsmanlike conduct)', '(Foul)', '(Unsportsmanlike conduct)']","[""34'"", ""45+7'"", ""65'"", ""83'"", ""90+6'""]","['Trossard L.', 'Partey T.', 'Lewis-Skelly M.', 'Rice D.', 'Gabriel Jesus']","['(Holding)', '(Tripping)', '(Not on pitch)', '(Delay of game)', '(Unsportsmanlike conduct)']",[],[],[],"[""45+8'""]",['Trossard L.'],['(Unsportsmanlike conduct)'],"[""21'"", ""70'"", ""78'"", ""78'""]","['Kovacic M.', 'Foden P.', 'Stones J.', 'Grealish J.']","['Rodri', 'Doku J.', 'Walker K.', 'Savinho']","['(Injury)', '-', '-', '-']","[""46'"", ""74'"", ""87'"", ""90+2'""]","['White B.', 'Kiwior J.', 'Gabriel Jesus', 'Lewis-Skelly M.']","['Saka B.', 'Calafiori R.', 'Martinelli G.', 'Timber J.']","['-', '(Injury)', '-', '(Injury)']",Oliver M.  (Eng),Etihad Stadium  (Manchester),55 097,52 846
England,premier-league,Brighton,Nottingham,2,2,2024/2025,22.09,16:00,2 - 1,0 - 1,"[""42'"", ""45'""]","['1 - 1', '2 - 1']","['Hinshelwood J.', 'Welbeck D.']","['(van Hecke J. P.)', '-']","[""13'"", ""70'""]","['0 - 1', '2 - 2']","['Wood Ch.', 'Sosa R.']","['(Penalty)', '(Jota Silva)']","[""25'"", ""39'"", ""90+4'""]","['Baleba C.', 'Welbeck D.', 'Dunk L.']","['(Holding)', '(Unsportsmanlike conduct)', '(Foul)']","[""44'"", ""46'"", ""60'"", ""64'"", ""90+3'""]","['Aina O.', 'Williams N.', 'Gibbs-White M.', 'Jota Silva', 'Hudson-Odoi C.']","['(Tripping)', '(Handling)', '(Holding)', '(Unsportsmanlike conduct)', '(Delay of game)']","[""83'""]",['Hurzeler F.'],['(Not on pitch)'],"[""83'"", ""83'""]","['Gibbs-White M.', 'Espirito Santo N.']","['(Tripping)', '(Not on pitch)']","[""62'"", ""62'"", ""71'"", ""82'""]","['Wieffer M.', 'Minteh Y.', 'Joao Pedro', 'Ferguson E.']","['Baleba C.', 'Adingra S.', 'Rutter G.', 'Estupinan P.']","['-', '-', '-', '-']","[""46'"", ""46'"", ""46'"", ""59'"", ""72'""]","['Jota Silva', 'Yates R.', 'Williams N.', 'Sosa R.', 'Morato']","['Elanga A.', 'Ward-Prowse J.', 'Moreno A.', 'Anderson E.', 'Wood Ch.']","['-', '-', '-', '-', '-']",Jones R.  (Eng),Amex Stadium  (Brighton),31 876,31 444
England,premier-league,Crystal Palace,Manchester Utd,0,0,2024/2025,21.09,19:30,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""63'"", ""83'"", ""90+5'""]","['Henderson D.', 'Hughes W.', 'Lacroix M.']","['(Unsportsmanlike conduct)', '(Roughing)', '(Tripping)']","[""36'"", ""63'""]","['Garnacho A.', 'Martinez Li.']","['(Roughing)', '(Unsportsmanlike conduct)']",[],[],[],[],[],[],"[""46'"", ""46'"", ""66'"", ""90+1'""]","['Lerma J.', 'Sarr I.', 'Hughes W.', 'Schlupp J.']","['Wharton A.', 'Mateta J.', 'Nketiah E.', 'Eze E.']","['-', '-', '-', '-']","[""61'"", ""76'"", ""76'""]","['Rashford M.', 'Ugarte M.', 'Hojlund R.']","['Zirkzee J.', 'Eriksen C.', 'Diallo A.']","['-', '-', '-']",Coote D.  (Eng),Selhurst Park  (London),25 486,25 172
